GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD03
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Hispanic or Latino:
0500000US26051,26051,"Gladwin County, Michigan",25367,354
0500000US26053,26053,"Gogebic County, Michigan",15650,188
0500000US26055,26055,"Grand Traverse County, Michigan",90715,2378
0500000US26057,26057,"Gratiot County, Michigan",41676,2348
0500000US26059,26059,"Hillsdale County, Michigan",46024,975
0500000US26061,26061,"Houghton County, Michigan",36565,529
0500000US26063,26063,"Huron County, Michigan",32021,698
0500000US26065,26065,"Ingham County, Michigan",284559,21480
0500000US26067,26067,"Ionia County, Michigan",64126,2974
0500000US26069,26069,"Iosco County, Michigan",25373,498
0500000US26071,26071,"Iron County, Michigan",11393,190
0500000US26073,26073,"Isabella County, Michigan",70574,2613
0500000US26075,26075,"Jackson County, Michigan",159483,5307
0500000US26077,26077,"Kalamazoo County, Michigan",258605,11859
0500000US26079,26079,"Kalkaska County, Michigan",17259,293
0500000US26081,26081,"Kent County, Michigan",629352,63915
0500000US26083,26083,"Keweenaw County, Michigan",2195,24
0500000US26085,26085,"Lake County, Michigan",11415,292
0500000US26087,26087,"Lapeer County, Michigan",88310,3982
0500000US26089,26089,"Leelanau County, Michigan",21764,872
0500000US26091,26091,"Lenawee County, Michigan",98673,7567
0500000US26093,26093,"Livingston County, Michigan",185841,4094
0500000US26095,26095,"Luce County, Michigan",6451,182
0500000US26097,26097,"Mackinac County, Michigan",10998,167
0500000US26099,26099,"Macomb County, Michigan",859703,21027
0500000US26101,26101,"Manistee County, Michigan",24465,680
0500000US26103,26103,"Marquette County, Michigan",67418,941
0500000US26105,26105,"Mason County, Michigan",28755,1257
0500000US26107,26107,"Mecosta County, Michigan",43259,895
0500000US26109,26109,"Menominee County, Michigan",23568,383
0500000US26111,26111,"Midland County, Michigan",83559,2090
0500000US26113,26113,"Missaukee County, Michigan",15032,380
0500000US26115,26115,"Monroe County, Michigan",149945,5049
0500000US26117,26117,"Montcalm County, Michigan",62922,2095
0500000US26119,26119,"Montmorency County, Michigan",9317,116
0500000US26121,26121,"Muskegon County, Michigan",172148,9173
0500000US26123,26123,"Newaygo County, Michigan",47957,2747
0500000US26125,26125,"Oakland County, Michigan",1235215,46483
0500000US26127,26127,"Oceana County, Michigan",26152,3771
0500000US26129,26129,"Ogemaw County, Michigan",21103,395
0500000US26131,26131,"Ontonagon County, Michigan",6165,74
0500000US26133,26133,"Osceola County, Michigan",23172,387
0500000US26135,26135,"Oscoda County, Michigan",8374,110
0500000US26137,26137,"Otsego County, Michigan",24198,381
0500000US26139,26139,"Ottawa County, Michigan",276583,25658
0500000US26141,26141,"Presque Isle County, Michigan",12955,145
0500000US26143,26143,"Roscommon County, Michigan",23900,364
0500000US26145,26145,"Saginaw County, Michigan",195201,16003
0500000US26147,26147,"St. Clair County, Michigan",160069,5058
0500000US26149,26149,"St. Joseph County, Michigan",60923,4456
0500000US26151,26151,"Sanilac County, Michigan",41761,1520
0500000US26153,26153,"Schoolcraft County, Michigan",8186,72
0500000US26155,26155,"Shiawassee County, Michigan",68800,1899
0500000US26157,26157,"Tuscola County, Michigan",54014,1714
0500000US26159,26159,"Van Buren County, Michigan",75216,8282
0500000US26161,26161,"Washtenaw County, Michigan",358082,15908
0500000US26163,26163,"Wayne County, Michigan",1767593,99752
0500000US26165,26165,"Wexford County, Michigan",32829,580
0500000US27001,27001,"Aitkin County, Minnesota",15722,186
0500000US27003,27003,"Anoka County, Minnesota",341249,13847
0500000US27005,27005,"Becker County, Minnesota",33375,587
0500000US27007,27007,"Beltrami County, Minnesota",45644,945
0500000US27009,27009,"Benton County, Minnesota",39457,791
0500000US27011,27011,"Big Stone County, Minnesota",5098,64
0500000US27013,27013,"Blue Earth County, Minnesota",65524,2016
0500000US27015,27015,"Brown County, Minnesota",25327,987
0500000US27017,27017,"Carlton County, Minnesota",35482,590
0500000US27019,27019,"Carver County, Minnesota",97143,3927
0500000US27021,27021,"Cass County, Minnesota",28633,521
0500000US27023,27023,"Chippewa County, Minnesota",12126,730
0500000US27025,27025,"Chisago County, Minnesota",54041,1044
0500000US27027,27027,"Clay County, Minnesota",61402,2583
0500000US27029,27029,"Clearwater County, Minnesota",8764,150
0500000US27031,27031,"Cook County, Minnesota",5215,98
0500000US27033,27033,"Cottonwood County, Minnesota",11557,786
0500000US27035,27035,"Crow Wing County, Minnesota",63321,860
0500000US27037,27037,"Dakota County, Minnesota",411402,27048
0500000US27039,27039,"Dodge County, Minnesota",20361,988
0500000US27041,27041,"Douglas County, Minnesota",36862,532
0500000US27043,27043,"Faribault County, Minnesota",14119,877
0500000US27045,27045,"Fillmore County, Minnesota",20877,266
0500000US27047,27047,"Freeborn County, Minnesota",30751,2880
0500000US27049,27049,"Goodhue County, Minnesota",46450,1446
0500000US27051,27051,"Grant County, Minnesota",5943,113
0500000US27053,27053,"Hennepin County, Minnesota",1209265,82312
0500000US27055,27055,"Houston County, Minnesota",18791,172
0500000US27057,27057,"Hubbard County, Minnesota",20640,384
0500000US27059,27059,"Isanti County, Minnesota",38461,683
0500000US27061,27061,"Itasca County, Minnesota",45356,568
0500000US27063,27063,"Jackson County, Minnesota",10163,333
0500000US27065,27065,"Kanabec County, Minnesota",15918,246
0500000US27067,27067,"Kandiyohi County, Minnesota",42510,4993
0500000US27069,27069,"Kittson County, Minnesota",4436,86
0500000US27071,27071,"Koochiching County, Minnesota",12930,25
0500000US27073,27073,"Lac qui Parle County, Minnesota",6916,145
0500000US27075,27075,"Lake County, Minnesota",10721,149
0500000US27077,27077,"Lake of the Woods County, Minnesota",3901,48
0500000US27079,27079,"Le Sueur County, Minnesota",27650,1553
0500000US27081,27081,"Lincoln County, Minnesota",5793,93
0500000US27083,27083,"Lyon County, Minnesota",25670,1586
0500000US27085,27085,"McLeod County, Minnesota",35926,1982
0500000US27087,27087,"Mahnomen County, Minnesota",5480,188
0500000US27089,27089,"Marshall County, Minnesota",9406,385
0500000US27091,27091,"Martin County, Minnesota",20193,802
0500000US27093,27093,"Meeker County, Minnesota",23094,805
0500000US27095,27095,"Mille Lacs County, Minnesota",25788,528
0500000US27097,27097,"Morrison County, Minnesota",32850,491
0500000US27099,27099,"Mower County, Minnesota",39248,4293
0500000US27101,27101,"Murray County, Minnesota",8463,285
0500000US27103,27103,"Nicollet County, Minnesota",33226,1384
0500000US27105,27105,"Nobles County, Minnesota",21729,5661
0500000US27107,27107,"Norman County, Minnesota",6638,320
0500000US27109,27109,"Olmsted County, Minnesota",150104,6957
0500000US27111,27111,"Otter Tail County, Minnesota",57694,1791
0500000US27113,27113,"Pennington County, Minnesota",14156,479
0500000US27115,27115,"Pine County, Minnesota",29067,803
0500000US27117,27117,"Pipestone County, Minnesota",9285,491
0500000US27119,27119,"Polk County, Minnesota",31550,1880
0500000US27121,27121,"Pope County, Minnesota",10975,130
0500000US27123,27123,"Ramsey County, Minnesota",531528,38985
0500000US27125,27125,"Red Lake County, Minnesota",4042,129
0500000US27127,27127,"Redwood County, Minnesota",15578,451
0500000US27129,27129,"Renville County, Minnesota",14995,1146
0500000US27131,27131,"Rice County, Minnesota",65116,5059
0500000US27133,27133,"Rock County, Minnesota",9554,246
0500000US27135,27135,"Roseau County, Minnesota",15609,166
0500000US27137,27137,"St. Louis County, Minnesota",200353,2943
0500000US27139,27139,"Scott County, Minnesota",139490,6617
0500000US27141,27141,"Sherburne County, Minnesota",91188,2233
0500000US27143,27143,"Sibley County, Minnesota",14957,1237
0500000US27145,27145,"Stearns County, Minnesota",153661,4745
0500000US27147,27147,"Steele County, Minnesota",36541,2636
0500000US27149,27149,"Stevens County, Minnesota",9762,447
0500000US27151,27151,"Swift County, Minnesota",9483,407
0500000US27153,27153,"Todd County, Minnesota",24335,1299
0500000US27155,27155,"Traverse County, Minnesota",3397,77
0500000US27157,27157,"Wabasha County, Minnesota",21327,613
0500000US27159,27159,"Wadena County, Minnesota",13755,236
0500000US27161,27161,"Waseca County, Minnesota",19034,1079
0500000US27163,27163,"Washington County, Minnesota",248745,9493
0500000US27165,27165,"Watonwan County, Minnesota",10996,2489
0500000US27167,27167,"Wilkin County, Minnesota",6479,82
0500000US27169,27169,"Winona County, Minnesota",51145,1400
0500000US27171,27171,"Wright County, Minnesota",129922,3502
0500000US27173,27173,"Yellow Medicine County, Minnesota",10038,416
0500000US28001,28001,"Adams County, Mississippi",31747,2538
0500000US28003,28003,"Alcorn County, Mississippi",37309,1154
0500000US28005,28005,"Amite County, Mississippi",12692,35
0500000US28007,28007,"Attala County, Mississippi",19085,371
0500000US28009,28009,"Benton County, Mississippi",8378,190
0500000US28011,28011,"Bolivar County, Mississippi",33615,703
0500000US28013,28013,"Calhoun County, Mississippi",14724,814
0500000US28015,28015,"Carroll County, Mississippi",10301,52
0500000US28017,28017,"Chickasaw County, Mississippi",17357,728
0500000US28019,28019,"Choctaw County, Mississippi",8320,22
0500000US28021,28021,"Claiborne County, Mississippi",9209,122
0500000US28023,28023,"Clarke County, Mississippi",16203,163
0500000US28025,28025,"Clay County, Mississippi",20147,257
0500000US28027,28027,"Coahoma County, Mississippi",24804,51
0500000US28029,28029,"Copiah County, Mississippi",28780,831
0500000US28031,28031,"Covington County, Mississippi",19503,145
0500000US28033,28033,"DeSoto County, Mississippi",170890,8109
0500000US28035,28035,"Forrest County, Mississippi",76274,2344
0500000US28037,28037,"Franklin County, Mississippi",7818,81
0500000US28039,28039,"George County, Mississippi",23313,545
0500000US28041,28041,"Greene County, Mississippi",13941,146
0500000US28043,28043,"Grenada County, Mississippi",21518,26
0500000US28045,28045,"Hancock County, Mississippi",46028,1694
0500000US28047,28047,"Harrison County, Mississippi",198570,10569
0500000US28049,28049,"Hinds County, Mississippi",244596,3716
0500000US28051,28051,"Holmes County, Mississippi",18547,58
0500000US28053,28053,"Humphreys County, Mississippi",8822,237
0500000US28055,28055,"Issaquena County, Mississippi",1352,8
0500000US28057,28057,"Itawamba County, Mississippi",23511,338
0500000US28059,28059,"Jackson County, Mississippi",140850,7756
0500000US28061,28061,"Jasper County, Mississippi",16538,54
0500000US28063,28063,"Jefferson County, Mississippi",7528,10
0500000US28065,28065,"Jefferson Davis County, Mississippi",11771,40
0500000US28067,28067,"Jones County, Mississippi",68313,2891
0500000US28069,28069,"Kemper County, Mississippi",10128,151
0500000US28071,28071,"Lafayette County, Mississippi",52193,1232
0500000US28073,28073,"Lamar County, Mississippi",59623,1468
0500000US28075,28075,"Lauderdale County, Mississippi",79233,1709
0500000US28077,28077,"Lawrence County, Mississippi",12603,81
0500000US28079,28079,"Leake County, Mississippi",23011,987
0500000US28081,28081,"Lee County, Mississippi",85281,2062
0500000US28083,28083,"Leflore County, Mississippi",30500,761
0500000US28085,28085,"Lincoln County, Mississippi",34691,349
0500000US28087,28087,"Lowndes County, Mississippi",59785,1145
0500000US28089,28089,"Madison County, Mississippi",101791,2806
0500000US28091,28091,"Marion County, Mississippi",25810,362
0500000US28093,28093,"Marshall County, Mississippi",36196,1242
0500000US28095,28095,"Monroe County, Mississippi",36029,386
0500000US28097,28097,"Montgomery County, Mississippi",10353,151
0500000US28099,28099,"Neshoba County, Mississippi",29474,556
0500000US28101,28101,"Newton County, Mississippi",21652,374
0500000US28103,28103,"Noxubee County, Mississippi",11098,439
0500000US28105,28105,"Oktibbeha County, Mississippi",49424,804
0500000US28107,28107,"Panola County, Mississippi",34319,555
0500000US28109,28109,"Pearl River County, Mississippi",55167,1619
0500000US28111,28111,"Perry County, Mississippi",12174,156
0500000US28113,28113,"Pike County, Mississippi",39939,570
0500000US28115,28115,"Pontotoc County, Mississippi",30862,1886
0500000US28117,28117,"Prentiss County, Mississippi",25339,328
0500000US28119,28119,"Quitman County, Mississippi",7634,89
0500000US28121,28121,"Rankin County, Mississippi",147930,3765
0500000US28123,28123,"Scott County, Mississippi",28268,3039
0500000US28125,28125,"Sharkey County, Mississippi",4662,18
0500000US28127,28127,"Simpson County, Mississippi",27279,483
0500000US28129,28129,"Smith County, Mississippi",16137,43
0500000US28131,28131,"Stone County, Mississippi",17995,315
0500000US28133,28133,"Sunflower County, Mississippi",27424,434
0500000US28135,28135,"Tallahatchie County, Mississippi",14776,2243
0500000US28137,28137,"Tate County, Mississippi",28338,698
0500000US28139,28139,"Tippah County, Mississippi",22061,1050
0500000US28141,28141,"Tishomingo County, Mississippi",19503,536
0500000US28143,28143,"Tunica County, Mississippi",10407,179
0500000US28145,28145,"Union County, Mississippi",27989,1220
0500000US28147,28147,"Walthall County, Mississippi",14812,77
0500000US28149,28149,"Warren County, Mississippi",47834,1002
0500000US28151,28151,"Washington County, Mississippi",48824,670
0500000US28153,28153,"Wayne County, Mississippi",20517,297
0500000US28155,28155,"Webster County, Mississippi",9922,137
0500000US28157,28157,"Wilkinson County, Mississippi",9233,32
0500000US28159,28159,"Winston County, Mississippi",18519,211
0500000US28161,28161,"Yalobusha County, Mississippi",12380,182
0500000US28163,28163,"Yazoo County, Mississippi",27719,1007
0500000US29001,29001,"Adair County, Missouri",25547,631
0500000US29003,29003,"Andrew County, Missouri",17347,385
0500000US29005,29005,"Atchison County, Missouri",5380,66
0500000US29007,29007,"Audrain County, Missouri",25868,743
0500000US29009,29009,"Barry County, Missouri",35716,3078
0500000US29011,29011,"Barton County, Missouri",12075,285
0500000US29013,29013,"Bates County, Missouri",16513,332
0500000US29015,29015,"Benton County, Missouri",18825,340
0500000US29017,29017,"Bollinger County, Missouri",12282,129
0500000US29019,29019,"Boone County, Missouri",172773,5494
0500000US29021,29021,"Buchanan County, Missouri",89415,5457
0500000US29023,29023,"Butler County, Missouri",42887,821
0500000US29025,29025,"Caldwell County, Missouri",9057,180
0500000US29027,29027,"Callaway County, Missouri",44693,877
0500000US29029,29029,"Camden County, Missouri",44152,1147
0500000US29031,29031,"Cape Girardeau County, Missouri",78089,1764
0500000US29033,29033,"Carroll County, Missouri",9009,127
0500000US29035,29035,"Carter County, Missouri",6249,138
0500000US29037,29037,"Cass County, Missouri",101324,4200
0500000US29039,29039,"Cedar County, Missouri",13932,263
0500000US29041,29041,"Chariton County, Missouri",7615,61
0500000US29043,29043,"Christian County, Missouri",82053,2268
0500000US29045,29045,"Clark County, Missouri",6860,18
0500000US29047,29047,"Clay County, Missouri",233135,15082
0500000US29049,29049,"Clinton County, Missouri",20494,395
0500000US29051,29051,"Cole County, Missouri",76603,2076
0500000US29053,29053,"Cooper County, Missouri",17613,281
0500000US29055,29055,"Crawford County, Missouri",24545,442
0500000US29057,29057,"Dade County, Missouri",7590,144
0500000US29059,29059,"Dallas County, Missouri",16508,315
0500000US29061,29061,"Daviess County, Missouri",8257,118
0500000US29063,29063,"DeKalb County, Missouri",12706,491
0500000US29065,29065,"Dent County, Missouri",15578,235
0500000US29067,29067,"Douglas County, Missouri",13467,171
0500000US29069,29069,"Dunklin County, Missouri",31271,1930
0500000US29071,29071,"Franklin County, Missouri",102063,1672
0500000US29073,29073,"Gasconade County, Missouri",14875,190
0500000US29075,29075,"Gentry County, Missouri",6745,73
0500000US29077,29077,"Greene County, Missouri",285449,9664
0500000US29079,29079,"Grundy County, Missouri",10231,202
0500000US29081,29081,"Harrison County, Missouri",8649,176
